"id";"minute";"apm";"name";"profile_id";"spill_id"
6;30;11,8;"Olas";4361967;"139086476"
6;31;11,6;"Olas";4361967;"139086476"
6;32;12,2;"Olas";4361967;"139086476"
6;33;12,4;"Olas";4361967;"139086476"
6;34;10,8;"Olas";4361967;"139086476"
6;35;10;"Olas";4361967;"139086476"
6;36;8,6;"Olas";4361967;"139086476"
6;37;9,2;"Olas";4361967;"139086476"
6;38;8;"Olas";4361967;"139086476"
6;39;7;"Olas";4361967;"139086476"
6;40;7,6;"Olas";4361967;"139086476"
6;41;8,8;"Olas";4361967;"139086476"
6;42;9,4;"Olas";4361967;"139086476"
6;43;10;"Olas";4361967;"139086476"
6;44;12,6;"Olas";4361967;"139086476"
6;45;12,4;"Olas";4361967;"139086476"
6;46;13,2;"Olas";4361967;"139086476"
6;47;12,8;"Olas";4361967;"139086476"
6;48;13;"Olas";4361967;"139086476"
6;49;11;"Olas";4361967;"139086476"
6;50;10,2;"Olas";4361967;"139086476"
6;51;8,2;"Olas";4361967;"139086476"
6;52;8;"Olas";4361967;"139086476"
6;53;8,2;"Olas";4361967;"139086476"
6;54;7,8;"Olas";4361967;"139086476"
6;55;8,4;"Olas";4361967;"139086476"
6;56;9,2;"Olas";4361967;"139086476"
6;57;8,6;"Olas";4361967;"139086476"
6;58;8,8;"Olas";4361967;"139086476"
6;59;8,2;"Olas";4361967;"139086476"
6;60;8,6;"Olas";4361967;"139086476"
6;61;10,6;"Olas";4361967;"139086476"
6;62;10,4;"Olas";4361967;"139086476"
6;63;12,6;"Olas";4361967;"139086476"
6;64;13,4;"Olas";4361967;"139086476"
6;65;13,8;"Olas";4361967;"139086476"
6;66;10,6;"Olas";4361967;"139086476"
6;67;10,6;"Olas";4361967;"139086476"
6;68;10;"Olas";4361967;"139086476"
6;69;10,4;"Olas";4361967;"139086476"
6;70;9,2;"Olas";4361967;"139086476"
6;71;9;"Olas";4361967;"139086476"
6;72;10;"Olas";4361967;"139086476"
6;73;7;"Olas";4361967;"139086476"
6;74;5,8;"Olas";4361967;"139086476"
6;75;5;"Olas";4361967;"139086476"
6;76;4,8;"Olas";4361967;"139086476"
6;77;2,8;"Olas";4361967;"139086476"
6;78;2,4;"Olas";4361967;"139086476"
6;79;1,6;"Olas";4361967;"139086476"
1;1;6,2;"Olas";4361967;"139096574"
1;2;8,8;"Olas";4361967;"139096574"
1;3;11,2;"Olas";4361967;"139096574"
1;4;16,8;"Olas";4361967;"139096574"
1;5;32,8;"Olas";4361967;"139096574"
1;6;36,4;"Olas";4361967;"139096574"
1;7;38;"Olas";4361967;"139096574"
1;8;36,6;"Olas";4361967;"139096574"
1;9;28,8;"Olas";4361967;"139096574"
1;10;14,2;"Olas";4361967;"139096574"
1;11;10,8;"Olas";4361967;"139096574"
1;12;8,2;"Olas";4361967;"139096574"
1;13;9;"Olas";4361967;"139096574"
1;14;8,8;"Olas";4361967;"139096574"
1;15;11,4;"Olas";4361967;"139096574"
1;16;12;"Olas";4361967;"139096574"
1;17;13,4;"Olas";4361967;"139096574"
1;18;14,6;"Olas";4361967;"139096574"
1;19;16,2;"Olas";4361967;"139096574"
1;20;12,4;"Olas";4361967;"139096574"
1;21;10,2;"Olas";4361967;"139096574"
1;22;9,4;"Olas";4361967;"139096574"
1;23;8;"Olas";4361967;"139096574"
1;24;6,2;"Olas";4361967;"139096574"
1;25;6;"Olas";4361967;"139096574"
1;26;8;"Olas";4361967;"139096574"
1;27;7,4;"Olas";4361967;"139096574"
1;28;9,4;"Olas";4361967;"139096574"
1;29;10,8;"Olas";4361967;"139096574"
1;30;11,2;"Olas";4361967;"139096574"
1;31;11,4;"Olas";4361967;"139096574"
1;32;12;"Olas";4361967;"139096574"
1;33;9,6;"Olas";4361967;"139096574"
1;34;8,4;"Olas";4361967;"139096574"
1;35;11,6;"Olas";4361967;"139096574"
1;36;10,4;"Olas";4361967;"139096574"
1;37;10,4;"Olas";4361967;"139096574"
1;38;10;"Olas";4361967;"139096574"
1;39;9,8;"Olas";4361967;"139096574"
1;40;8;"Olas";4361967;"139096574"
1;41;7,8;"Olas";4361967;"139096574"
1;42;6,8;"Olas";4361967;"139096574"
1;43;7,2;"Olas";4361967;"139096574"
1;44;7,2;"Olas";4361967;"139096574"
1;45;6;"Olas";4361967;"139096574"
1;46;6;"Olas";4361967;"139096574"
1;47;6,2;"Olas";4361967;"139096574"
1;48;7,2;"Olas";4361967;"139096574"
1;49;9;"Olas";4361967;"139096574"
1;50;9;"Olas";4361967;"139096574"
1;51;9;"Olas";4361967;"139096574"
1;52;8,6;"Olas";4361967;"139096574"
1;53;7,6;"Olas";4361967;"139096574"
1;54;6,6;"Olas";4361967;"139096574"
1;55;8;"Olas";4361967;"139096574"
1;56;8,6;"Olas";4361967;"139096574"
1;57;7,6;"Olas";4361967;"139096574"
1;58;6,4;"Olas";4361967;"139096574"
2;1;8;"Gouleduparadis";5508758;"139096574"
2;2;17,4;"Gouleduparadis";5508758;"139096574"
2;3;28,8;"Gouleduparadis";5508758;"139096574"
2;4;39;"Gouleduparadis";5508758;"139096574"
2;5;48,2;"Gouleduparadis";5508758;"139096574"
2;6;60;"Gouleduparadis";5508758;"139096574"
2;7;60,8;"Gouleduparadis";5508758;"139096574"
2;8;64,2;"Gouleduparadis";5508758;"139096574"
2;9;62,8;"Gouleduparadis";5508758;"139096574"
2;10;66,2;"Gouleduparadis";5508758;"139096574"
2;11;62,8;"Gouleduparadis";5508758;"139096574"
2;12;62,4;"Gouleduparadis";5508758;"139096574"
2;13;61;"Gouleduparadis";5508758;"139096574"
2;14;61,2;"Gouleduparadis";5508758;"139096574"
2;15;58;"Gouleduparadis";5508758;"139096574"
2;16;57;"Gouleduparadis";5508758;"139096574"
2;17;59,6;"Gouleduparadis";5508758;"139096574"
2;18;56,8;"Gouleduparadis";5508758;"139096574"
2;19;53,2;"Gouleduparadis";5508758;"139096574"
2;20;52;"Gouleduparadis";5508758;"139096574"
2;21;49,8;"Gouleduparadis";5508758;"139096574"
2;22;48;"Gouleduparadis";5508758;"139096574"
2;23;47,6;"Gouleduparadis";5508758;"139096574"
2;24;48,4;"Gouleduparadis";5508758;"139096574"
2;25;49,6;"Gouleduparadis";5508758;"139096574"
2;26;52;"Gouleduparadis";5508758;"139096574"
2;27;52,2;"Gouleduparadis";5508758;"139096574"
2;28;53;"Gouleduparadis";5508758;"139096574"
2;29;54,8;"Gouleduparadis";5508758;"139096574"
2;30;54,8;"Gouleduparadis";5508758;"139096574"
2;31;56,6;"Gouleduparadis";5508758;"139096574"
2;32;57;"Gouleduparadis";5508758;"139096574"
2;33;57,6;"Gouleduparadis";5508758;"139096574"
2;34;57,2;"Gouleduparadis";5508758;"139096574"
2;35;54,4;"Gouleduparadis";5508758;"139096574"
2;36;52,6;"Gouleduparadis";5508758;"139096574"
2;37;50,2;"Gouleduparadis";5508758;"139096574"
2;38;50,2;"Gouleduparadis";5508758;"139096574"
2;39;49;"Gouleduparadis";5508758;"139096574"
2;40;51,4;"Gouleduparadis";5508758;"139096574"
2;41;51;"Gouleduparadis";5508758;"139096574"
2;42;51,6;"Gouleduparadis";5508758;"139096574"
2;43;50,2;"Gouleduparadis";5508758;"139096574"
2;44;45;"Gouleduparadis";5508758;"139096574"
2;45;40;"Gouleduparadis";5508758;"139096574"
2;46;41;"Gouleduparadis";5508758;"139096574"
2;47;40,8;"Gouleduparadis";5508758;"139096574"
2;48;40,4;"Gouleduparadis";5508758;"139096574"
2;49;46,2;"Gouleduparadis";5508758;"139096574"
2;50;48,8;"Gouleduparadis";5508758;"139096574"
2;51;48,2;"Gouleduparadis";5508758;"139096574"
2;52;49,8;"Gouleduparadis";5508758;"139096574"
2;53;50,2;"Gouleduparadis";5508758;"139096574"
2;54;49,2;"Gouleduparadis";5508758;"139096574"
2;55;48,8;"Gouleduparadis";5508758;"139096574"
2;56;46,4;"Gouleduparadis";5508758;"139096574"
2;57;35,6;"Gouleduparadis";5508758;"139096574"
2;58;25,4;"Gouleduparadis";5508758;"139096574"
3;1;28;"Hufsa";4250835;"139096574"
3;2;35,8;"Hufsa";4250835;"139096574"
3;3;47;"Hufsa";4250835;"139096574"
3;4;49;"Hufsa";4250835;"139096574"
3;5;39,2;"Hufsa";4250835;"139096574"
3;6;30,6;"Hufsa";4250835;"139096574"
3;7;28,4;"Hufsa";4250835;"139096574"
3;8;29,2;"Hufsa";4250835;"139096574"
3;9;31,2;"Hufsa";4250835;"139096574"
3;10;41,6;"Hufsa";4250835;"139096574"
3;11;50,6;"Hufsa";4250835;"139096574"
3;12;56;"Hufsa";4250835;"139096574"
3;13;54,8;"Hufsa";4250835;"139096574"
3;14;53,6;"Hufsa";4250835;"139096574"
3;15;56,2;"Hufsa";4250835;"139096574"
3;16;56,6;"Hufsa";4250835;"139096574"
3;17;56;"Hufsa";4250835;"139096574"
3;18;57,4;"Hufsa";4250835;"139096574"
3;19;58,6;"Hufsa";4250835;"139096574"
3;20;56,2;"Hufsa";4250835;"139096574"
3;21;55;"Hufsa";4250835;"139096574"
3;22;55,6;"Hufsa";4250835;"139096574"
3;23;53,6;"Hufsa";4250835;"139096574"
3;24;52,2;"Hufsa";4250835;"139096574"
3;25;50,2;"Hufsa";4250835;"139096574"
3;26;48,4;"Hufsa";4250835;"139096574"
3;27;47,2;"Hufsa";4250835;"139096574"
3;28;41;"Hufsa";4250835;"139096574"
3;29;40,8;"Hufsa";4250835;"139096574"
3;30;41,6;"Hufsa";4250835;"139096574"
3;31;42,6;"Hufsa";4250835;"139096574"
3;32;39,2;"Hufsa";4250835;"139096574"
3;33;39,4;"Hufsa";4250835;"139096574"
3;34;38,2;"Hufsa";4250835;"139096574"
3;35;36,6;"Hufsa";4250835;"139096574"
3;36;36,8;"Hufsa";4250835;"139096574"
3;37;39,2;"Hufsa";4250835;"139096574"
3;38;42,8;"Hufsa";4250835;"139096574"
3;39;43,2;"Hufsa";4250835;"139096574"
3;40;44,6;"Hufsa";4250835;"139096574"
3;41;44,2;"Hufsa";4250835;"139096574"
3;42;45,6;"Hufsa";4250835;"139096574"
3;43;45,6;"Hufsa";4250835;"139096574"
3;44;45;"Hufsa";4250835;"139096574"
3;45;44;"Hufsa";4250835;"139096574"
3;46;42,4;"Hufsa";4250835;"139096574"
3;47;39,6;"Hufsa";4250835;"139096574"
3;48;39,4;"Hufsa";4250835;"139096574"
3;49;40,2;"Hufsa";4250835;"139096574"
3;50;39,8;"Hufsa";4250835;"139096574"
3;51;39,2;"Hufsa";4250835;"139096574"
3;52;39,4;"Hufsa";4250835;"139096574"
3;53;39,6;"Hufsa";4250835;"139096574"
3;54;37,8;"Hufsa";4250835;"139096574"
3;55;37,8;"Hufsa";4250835;"139096574"
3;56;31;"Hufsa";4250835;"139096574"
3;57;23,4;"Hufsa";4250835;"139096574"
3;58;15,6;"Hufsa";4250835;"139096574"
4;1;9,2;"Wallace2987";1884200;"139096574"
4;2;11,2;"Wallace2987";1884200;"139096574"
4;3;13,4;"Wallace2987";1884200;"139096574"
4;4;12,6;"Wallace2987";1884200;"139096574"
4;5;12,4;"Wallace2987";1884200;"139096574"
4;6;11;"Wallace2987";1884200;"139096574"
4;7;12,4;"Wallace2987";1884200;"139096574"
4;8;12,4;"Wallace2987";1884200;"139096574"
4;9;10,2;"Wallace2987";1884200;"139096574"
4;10;10,2;"Wallace2987";1884200;"139096574"
4;11;10,6;"Wallace2987";1884200;"139096574"
4;12;9,2;"Wallace2987";1884200;"139096574"
4;13;8,8;"Wallace2987";1884200;"139096574"
4;14;8,2;"Wallace2987";1884200;"139096574"
4;15;7,4;"Wallace2987";1884200;"139096574"
4;16;8;"Wallace2987";1884200;"139096574"
4;17;7,2;"Wallace2987";1884200;"139096574"
4;18;8,8;"Wallace2987";1884200;"139096574"
4;19;11,8;"Wallace2987";1884200;"139096574"
4;20;13,2;"Wallace2987";1884200;"139096574"
4;21;14,6;"Wallace2987";1884200;"139096574"
4;22;16,2;"Wallace2987";1884200;"139096574"
4;23;15,6;"Wallace2987";1884200;"139096574"
4;24;14;"Wallace2987";1884200;"139096574"
4;25;13,6;"Wallace2987";1884200;"139096574"
4;26;11,6;"Wallace2987";1884200;"139096574"
4;27;11,2;"Wallace2987";1884200;"139096574"
4;28;10,6;"Wallace2987";1884200;"139096574"
4;29;10,8;"Wallace2987";1884200;"139096574"
4;30;10,4;"Wallace2987";1884200;"139096574"
4;31;9,4;"Wallace2987";1884200;"139096574"
4;32;9,8;"Wallace2987";1884200;"139096574"
4;33;10,2;"Wallace2987";1884200;"139096574"
4;34;9,6;"Wallace2987";1884200;"139096574"
4;35;11;"Wallace2987";1884200;"139096574"
4;36;16;"Wallace2987";1884200;"139096574"
4;37;15,2;"Wallace2987";1884200;"139096574"
4;38;19,4;"Wallace2987";1884200;"139096574"
4;39;20,8;"Wallace2987";1884200;"139096574"
4;40;21,2;"Wallace2987";1884200;"139096574"
4;41;18,2;"Wallace2987";1884200;"139096574"
4;42;18,2;"Wallace2987";1884200;"139096574"
4;43;16,8;"Wallace2987";1884200;"139096574"
4;44;21,8;"Wallace2987";1884200;"139096574"
4;45;22;"Wallace2987";1884200;"139096574"
4;46;26,8;"Wallace2987";1884200;"139096574"
4;47;27,4;"Wallace2987";1884200;"139096574"
4;48;25,6;"Wallace2987";1884200;"139096574"
4;49;22,6;"Wallace2987";1884200;"139096574"
4;50;22;"Wallace2987";1884200;"139096574"
4;51;23;"Wallace2987";1884200;"139096574"
4;52;25;"Wallace2987";1884200;"139096574"
4;53;27,8;"Wallace2987";1884200;"139096574"
4;54;26,4;"Wallace2987";1884200;"139096574"
4;55;26,4;"Wallace2987";1884200;"139096574"
4;56;19,2;"Wallace2987";1884200;"139096574"
4;57;14,6;"Wallace2987";1884200;"139096574"
4;58;8,2;"Wallace2987";1884200;"139096574"
5;1;14,6;"Chilamacho";2176509;"139096574"
5;2;20,2;"Chilamacho";2176509;"139096574"
5;3;25;"Chilamacho";2176509;"139096574"
5;4;22,8;"Chilamacho";2176509;"139096574"
5;5;21,8;"Chilamacho";2176509;"139096574"
5;6;20,4;"Chilamacho";2176509;"139096574"
5;7;20;"Chilamacho";2176509;"139096574"
5;8;17,2;"Chilamacho";2176509;"139096574"
5;9;16,6;"Chilamacho";2176509;"139096574"
5;10;16,8;"Chilamacho";2176509;"139096574"
5;11;15,2;"Chilamacho";2176509;"139096574"
5;12;11,6;"Chilamacho";2176509;"139096574"
5;13;12,2;"Chilamacho";2176509;"139096574"
5;14;10,2;"Chilamacho";2176509;"139096574"
5;15;9,8;"Chilamacho";2176509;"139096574"
5;16;8;"Chilamacho";2176509;"139096574"
5;17;7,4;"Chilamacho";2176509;"139096574"
5;18;6,2;"Chilamacho";2176509;"139096574"
5;19;6;"Chilamacho";2176509;"139096574"
5;20;5,6;"Chilamacho";2176509;"139096574"
5;21;6;"Chilamacho";2176509;"139096574"
5;22;6;"Chilamacho";2176509;"139096574"
5;23;6,4;"Chilamacho";2176509;"139096574"
5;24;6,4;"Chilamacho";2176509;"139096574"
5;25;7,8;"Chilamacho";2176509;"139096574"
5;26;8;"Chilamacho";2176509;"139096574"
5;27;11,2;"Chilamacho";2176509;"139096574"
5;28;11;"Chilamacho";2176509;"139096574"
5;29;12,4;"Chilamacho";2176509;"139096574"
5;30;11;"Chilamacho";2176509;"139096574"
5;31;12,6;"Chilamacho";2176509;"139096574"
5;32;10,4;"Chilamacho";2176509;"139096574"
5;33;11;"Chilamacho";2176509;"139096574"
5;34;11;"Chilamacho";2176509;"139096574"
5;35;10;"Chilamacho";2176509;"139096574"
5;36;8,6;"Chilamacho";2176509;"139096574"
5;37;8,2;"Chilamacho";2176509;"139096574"
5;38;7,6;"Chilamacho";2176509;"139096574"
5;39;7;"Chilamacho";2176509;"139096574"
5;40;7,6;"Chilamacho";2176509;"139096574"
5;41;7;"Chilamacho";2176509;"139096574"
5;42;7;"Chilamacho";2176509;"139096574"
5;43;10,8;"Chilamacho";2176509;"139096574"
5;44;10;"Chilamacho";2176509;"139096574"
5;45;10;"Chilamacho";2176509;"139096574"
5;46;12,8;"Chilamacho";2176509;"139096574"
5;47;14;"Chilamacho";2176509;"139096574"
5;48;12;"Chilamacho";2176509;"139096574"
5;49;15;"Chilamacho";2176509;"139096574"
5;50;15;"Chilamacho";2176509;"139096574"
5;51;15,2;"Chilamacho";2176509;"139096574"
5;52;16,8;"Chilamacho";2176509;"139096574"
5;53;15,6;"Chilamacho";2176509;"139096574"
5;54;14,2;"Chilamacho";2176509;"139096574"
5;55;15,8;"Chilamacho";2176509;"139096574"
5;56;12,4;"Chilamacho";2176509;"139096574"
5;57;8;"Chilamacho";2176509;"139096574"
5;58;5,8;"Chilamacho";2176509;"139096574"
6;1;6,4;"Templario_123_1";4505155;"139096574"
6;2;9;"Templario_123_1";4505155;"139096574"
6;3;11,4;"Templario_123_1";4505155;"139096574"
6;4;18,8;"Templario_123_1";4505155;"139096574"
6;5;22;"Templario_123_1";4505155;"139096574"
6;6;26,2;"Templario_123_1";4505155;"139096574"
6;7;25,4;"Templario_123_1";4505155;"139096574"
6;8;24,4;"Templario_123_1";4505155;"139096574"
6;9;16,8;"Templario_123_1";4505155;"139096574"
6;10;13,8;"Templario_123_1";4505155;"139096574"
6;11;8,8;"Templario_123_1";4505155;"139096574"
6;12;8,8;"Templario_123_1";4505155;"139096574"
6;13;9,4;"Templario_123_1";4505155;"139096574"
6;14;10,2;"Templario_123_1";4505155;"139096574"
6;15;12,8;"Templario_123_1";4505155;"139096574"
6;16;20,8;"Templario_123_1";4505155;"139096574"
6;17;24,4;"Templario_123_1";4505155;"139096574"
6;18;26,8;"Templario_123_1";4505155;"139096574"
6;19;28;"Templario_123_1";4505155;"139096574"
6;20;24,8;"Templario_123_1";4505155;"139096574"
6;21;17,2;"Templario_123_1";4505155;"139096574"
6;22;13;"Templario_123_1";4505155;"139096574"
6;23;9,4;"Templario_123_1";4505155;"139096574"
6;24;6,4;"Templario_123_1";4505155;"139096574"
6;25;5,6;"Templario_123_1";4505155;"139096574"
6;26;5,4;"Templario_123_1";4505155;"139096574"
6;27;5,6;"Templario_123_1";4505155;"139096574"
6;28;6,8;"Templario_123_1";4505155;"139096574"
6;29;7,6;"Templario_123_1";4505155;"139096574"
6;30;9,6;"Templario_123_1";4505155;"139096574"
6;31;10;"Templario_123_1";4505155;"139096574"
6;32;11,2;"Templario_123_1";4505155;"139096574"
6;33;12;"Templario_123_1";4505155;"139096574"
6;34;19,8;"Templario_123_1";4505155;"139096574"
6;35;20;"Templario_123_1";4505155;"139096574"
6;36;19,4;"Templario_123_1";4505155;"139096574"
6;37;18,8;"Templario_123_1";4505155;"139096574"
6;38;19,2;"Templario_123_1";4505155;"139096574"
6;39;11,6;"Templario_123_1";4505155;"139096574"
6;40;13;"Templario_123_1";4505155;"139096574"
6;41;14;"Templario_123_1";4505155;"139096574"
6;42;19,4;"Templario_123_1";4505155;"139096574"
6;43;21;"Templario_123_1";4505155;"139096574"
6;44;24,2;"Templario_123_1";4505155;"139096574"
6;45;24;"Templario_123_1";4505155;"139096574"
6;46;27,2;"Templario_123_1";4505155;"139096574"
6;47;24,2;"Templario_123_1";4505155;"139096574"
6;48;26,4;"Templario_123_1";4505155;"139096574"
6;49;24,2;"Templario_123_1";4505155;"139096574"
6;50;23,8;"Templario_123_1";4505155;"139096574"
6;51;19,6;"Templario_123_1";4505155;"139096574"
6;52;19,2;"Templario_123_1";4505155;"139096574"
6;53;19,2;"Templario_123_1";4505155;"139096574"
6;54;22,6;"Templario_123_1";4505155;"139096574"
6;55;26,2;"Templario_123_1";4505155;"139096574"
6;56;30,2;"Templario_123_1";4505155;"139096574"
6;57;26,2;"Templario_123_1";4505155;"139096574"
6;58;19,2;"Templario_123_1";4505155;"139096574"
1;1;19,8;"Hufsa";4250835;"139409489"
1;2;30,8;"Hufsa";4250835;"139409489"
1;3;40,6;"Hufsa";4250835;"139409489"
1;4;48;"Hufsa";4250835;"139409489"
1;5;51,8;"Hufsa";4250835;"139409489"
1;6;51,8;"Hufsa";4250835;"139409489"
1;7;50,6;"Hufsa";4250835;"139409489"
1;8;43,8;"Hufsa";4250835;"139409489"
1;9;46,4;"Hufsa";4250835;"139409489"
1;10;48,4;"Hufsa";4250835;"139409489"
1;11;49;"Hufsa";4250835;"139409489"
1;12;49;"Hufsa";4250835;"139409489"
1;13;58,4;"Hufsa";4250835;"139409489"
1;14;58,2;"Hufsa";4250835;"139409489"
1;15;54,4;"Hufsa";4250835;"139409489"
1;16;46,2;"Hufsa";4250835;"139409489"
1;17;41,8;"Hufsa";4250835;"139409489"
1;18;39,6;"Hufsa";4250835;"139409489"
1;19;34,8;"Hufsa";4250835;"139409489"
1;20;30;"Hufsa";4250835;"139409489"
1;21;36,2;"Hufsa";4250835;"139409489"
1;22;40,8;"Hufsa";4250835;"139409489"
1;23;40,2;"Hufsa";4250835;"139409489"
1;24;41,2;"Hufsa";4250835;"139409489"
1;25;44,8;"Hufsa";4250835;"139409489"
1;26;45,2;"Hufsa";4250835;"139409489"
1;27;43;"Hufsa";4250835;"139409489"
1;28;42,2;"Hufsa";4250835;"139409489"
1;29;41,2;"Hufsa";4250835;"139409489"
1;30;43;"Hufsa";4250835;"139409489"
1;31;42,4;"Hufsa";4250835;"139409489"
1;32;44;"Hufsa";4250835;"139409489"
1;33;43,8;"Hufsa";4250835;"139409489"
1;34;45,2;"Hufsa";4250835;"139409489"
1;35;45,8;"Hufsa";4250835;"139409489"
1;36;38,4;"Hufsa";4250835;"139409489"
1;37;30;"Hufsa";4250835;"139409489"
1;38;22;"Hufsa";4250835;"139409489"
1;39;13,6;"Hufsa";4250835;"139409489"
1;40;4,2;"Hufsa";4250835;"139409489"
1;41;3,4;"Hufsa";4250835;"139409489"
1;42;3,4;"Hufsa";4250835;"139409489"
1;43;3,4;"Hufsa";4250835;"139409489"
1;44;2,6;"Hufsa";4250835;"139409489"
1;45;3,4;"Hufsa";4250835;"139409489"
1;46;4;"Hufsa";4250835;"139409489"
1;47;4;"Hufsa";4250835;"139409489"
1;48;4;"Hufsa";4250835;"139409489"
1;49;5,6;"Hufsa";4250835;"139409489"
1;50;4,6;"Hufsa";4250835;"139409489"
1;51;3,8;"Hufsa";4250835;"139409489"
1;52;3,2;"Hufsa";4250835;"139409489"
1;53;3,4;"Hufsa";4250835;"139409489"
1;54;2;"Hufsa";4250835;"139409489"
1;55;2,6;"Hufsa";4250835;"139409489"
1;56;2,6;"Hufsa";4250835;"139409489"
1;57;2,6;"Hufsa";4250835;"139409489"
1;58;3,2;"Hufsa";4250835;"139409489"
1;59;3,2;"Hufsa";4250835;"139409489"
1;60;3,4;"Hufsa";4250835;"139409489"
1;61;3,4;"Hufsa";4250835;"139409489"
1;62;3;"Hufsa";4250835;"139409489"
1;63;1,8;"Hufsa";4250835;"139409489"
1;64;1,6;"Hufsa";4250835;"139409489"
1;65;0,4;"Hufsa";4250835;"139409489"
2;1;9,4;"Toast";5319193;"139409489"
2;2;11,8;"Toast";5319193;"139409489"
2;3;16,6;"Toast";5319193;"139409489"
2;4;15,2;"Toast";5319193;"139409489"
2;5;13;"Toast";5319193;"139409489"
2;6;13;"Toast";5319193;"139409489"
2;7;13,6;"Toast";5319193;"139409489"
2;8;21;"Toast";5319193;"139409489"
2;9;32,8;"Toast";5319193;"139409489"
2;10;48,6;"Toast";5319193;"139409489"
2;11;61,8;"Toast";5319193;"139409489"
2;12;78,2;"Toast";5319193;"139409489"
2;13;83;"Toast";5319193;"139409489"
2;14;73,2;"Toast";5319193;"139409489"
2;15;63,2;"Toast";5319193;"139409489"
2;16;58,6;"Toast";5319193;"139409489"
2;17;50,4;"Toast";5319193;"139409489"
2;18;44,8;"Toast";5319193;"139409489"
2;19;51,6;"Toast";5319193;"139409489"
2;20;56,6;"Toast";5319193;"139409489"
2;21;58,8;"Toast";5319193;"139409489"
2;22;58,4;"Toast";5319193;"139409489"
2;23;56,4;"Toast";5319193;"139409489"
2;24;55;"Toast";5319193;"139409489"
2;25;55,2;"Toast";5319193;"139409489"
2;26;51,8;"Toast";5319193;"139409489"
2;27;51,8;"Toast";5319193;"139409489"
2;28;53,6;"Toast";5319193;"139409489"
2;29;53,4;"Toast";5319193;"139409489"
2;30;53,4;"Toast";5319193;"139409489"
2;31;49,6;"Toast";5319193;"139409489"
2;32;41;"Toast";5319193;"139409489"
2;33;31,4;"Toast";5319193;"139409489"
2;34;23;"Toast";5319193;"139409489"
2;35;13,6;"Toast";5319193;"139409489"
2;36;9,8;"Toast";5319193;"139409489"
2;37;11,2;"Toast";5319193;"139409489"
2;38;10,4;"Toast";5319193;"139409489"
2;39;12,2;"Toast";5319193;"139409489"
2;40;16;"Toast";5319193;"139409489"
2;41;21,4;"Toast";5319193;"139409489"
2;42;24,2;"Toast";5319193;"139409489"
2;43;27;"Toast";5319193;"139409489"
2;44;26,2;"Toast";5319193;"139409489"
2;45;25,8;"Toast";5319193;"139409489"
2;46;24,6;"Toast";5319193;"139409489"
2;47;25,2;"Toast";5319193;"139409489"
2;48;24,2;"Toast";5319193;"139409489"
2;49;24,2;"Toast";5319193;"139409489"
2;50;26;"Toast";5319193;"139409489"
2;51;23,4;"Toast";5319193;"139409489"
2;52;20;"Toast";5319193;"139409489"
2;53;21,6;"Toast";5319193;"139409489"
2;54;26,8;"Toast";5319193;"139409489"
2;55;20,4;"Toast";5319193;"139409489"
2;56;26,6;"Toast";5319193;"139409489"
2;57;25,6;"Toast";5319193;"139409489"
2;58;22,2;"Toast";5319193;"139409489"
2;59;19;"Toast";5319193;"139409489"
2;60;18,6;"Toast";5319193;"139409489"
2;61;11,4;"Toast";5319193;"139409489"
2;62;10,6;"Toast";5319193;"139409489"
2;63;10,8;"Toast";5319193;"139409489"
2;64;5,6;"Toast";5319193;"139409489"
2;65;4,6;"Toast";5319193;"139409489"
3;1;16,4;"Olas";4361967;"139409489"
3;2;24,4;"Olas";4361967;"139409489"
3;3;36,6;"Olas";4361967;"139409489"
3;4;45,4;"Olas";4361967;"139409489"
3;5;47,8;"Olas";4361967;"139409489"
3;6;59;"Olas";4361967;"139409489"
3;7;63,2;"Olas";4361967;"139409489"
3;8;65;"Olas";4361967;"139409489"
3;9;62;"Olas";4361967;"139409489"
3;10;54,2;"Olas";4361967;"139409489"
3;11;46,6;"Olas";4361967;"139409489"
3;12;46,2;"Olas";4361967;"139409489"
3;13;44;"Olas";4361967;"139409489"
3;14;48,4;"Olas";4361967;"139409489"
3;15;60,2;"Olas";4361967;"139409489"
3;16;62,4;"Olas";4361967;"139409489"
3;17;54,8;"Olas";4361967;"139409489"
3;18;44,2;"Olas";4361967;"139409489"
3;19;34,2;"Olas";4361967;"139409489"
3;20;75;"Olas";4361967;"139409489"
3;21;90,8;"Olas";4361967;"139409489"
3;22;93,4;"Olas";4361967;"139409489"
3;23;100;"Olas";4361967;"139409489"
3;24;104,6;"Olas";4361967;"139409489"
3;25;60,4;"Olas";4361967;"139409489"
3;26;42,8;"Olas";4361967;"139409489"
3;27;47,8;"Olas";4361967;"139409489"
3;28;50,2;"Olas";4361967;"139409489"
3;29;48,8;"Olas";4361967;"139409489"
3;30;46,2;"Olas";4361967;"139409489"
3;31;38,8;"Olas";4361967;"139409489"
3;32;27,8;"Olas";4361967;"139409489"
3;33;19,6;"Olas";4361967;"139409489"
3;34;14,4;"Olas";4361967;"139409489"
3;35;8,4;"Olas";4361967;"139409489"
3;36;7,4;"Olas";4361967;"139409489"
3;37;10,8;"Olas";4361967;"139409489"
3;38;12,4;"Olas";4361967;"139409489"
3;39;13,4;"Olas";4361967;"139409489"
3;40;15;"Olas";4361967;"139409489"
3;41;16,4;"Olas";4361967;"139409489"
3;42;13,8;"Olas";4361967;"139409489"
